1 0 
0 1 
0.500004 0.499996 
0.250003 0.749997 
0.749997 0.250003 
0.375004 0.624996 
0.874989 0.125011 
0.624995 0.375005 
0.125019 0.874981 
0.0625134 0.937487 
0.937495 0.0625046 
0.437502 0.562498 
0.312498 0.687502 
0.687503 0.312497 
0.562504 0.437496 
0.187523 0.812477 
0.812456 0.187544 
0.843721 0.156279 
0.343752 0.656248 
0.156271 0.843729 
0.656246 0.343754 
0.468754 0.531246 
0.531253 0.468747 
0.0937707 0.906229 
0.406252 0.593748 
0.0312462 0.968754 
0.718752 0.281248 
0.96876 0.0312402 
0.593744 0.406256 
0.906258 0.0937423 
0.281262 0.718738 
0.21879 0.78121 
0.78125 0.21875 
0.203155 0.796845 
0.0468772 0.953123 
0.953125 0.0468752 
0.671874 0.328126 
0.859362 0.140638 
0.890616 0.109384 
0.359378 0.640622 
0.546879 0.453121 
0.390628 0.609372 
0.609368 0.390632 
0.703127 0.296873 
0.828079 0.171921 
0.265625 0.734375 
0.42188 0.57812 
0.0781359 0.921864 
0.453133 0.546867 
0.734377 0.265623 
0.515633 0.484367 
0.640626 0.359374 
0.984379 0.0156213 
0.328117 0.671883 
0.921877 0.0781225 
0.484386 0.515614 
0.296881 0.703119 
0.0156159 0.984384 
0.765634 0.234366 
0.109404 0.890596 
0.140655 0.859345 
0.578134 0.421866 
0.171879 0.828121 
0.234403 0.765597 
0.796849 0.203151 
0.179699 0.820301 
0.89844 0.10156 
0.273445 0.726555 
0.476571 0.523429 
0.445318 0.554682 
0.21097 0.78903 
0.757819 0.242181 
0.335937 0.664063 
0.632809 0.367191 
0.507819 0.492181 
0.835892 0.164108 
0.867177 0.132823 
0.195342 0.804658 
0.367191 0.632809 
0.0547015 0.945299 
0.351566 0.648434 
0.664058 0.335942 
0.539068 0.460932 
0.398439 0.601561 
0.554691 0.445309 
0.382815 0.617185 
0.820267 0.179733 
0.945306 0.0546935 
0.601555 0.398445 
0.414069 0.585931 
